epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
395,11912.1,0.40475,0.66399,0.39114,0.9352,0.56777,0.37121,0.40349,0.34538,0.56825,0.37119,0.40354,0.32745,0.65159,1.60379,1.71226,1.22736,0.0021988,0.0021988,0.0021988
396,11985.7,0.40978,0.67214,0.3795,0.93131,0.56691,0.3716,0.40351,0.34545,0.56698,0.37175,0.40362,0.32743,0.65165,1.60405,1.71169,1.2275,0.002179,0.002179,0.002179
397,12059.3,0.40725,0.66791,0.37895,0.93264,0.56657,0.37181,0.40352,0.34536,0.56743,0.37171,0.40363,0.3275,0.65202,1.60599,1.71272,1.22807,0.0021592,0.0021592,0.0021592
398,12133.6,0.40315,0.67776,0.37916,0.93027,0.56656,0.37192,0.40345,0.34545,0.56741,0.37183,0.40343,0.32738,0.65205,1.60639,1.71366,1.22817,0.0021394,0.0021394,0.0021394
399,12207.6,0.41042,0.67423,0.39147,0.94379,0.56602,0.37137,0.40341,0.34532,0.5667,0.37153,0.40344,0.32731,0.65205,1.60544,1.71462,1.22825,0.0021196,0.0021196,0.0021196
400,12280.9,0.40705,0.66052,0.37887,0.92797,0.55774,0.37426,0.40342,0.3454,0.56352,0.37301,0.40343,0.3272,0.65206,1.6054,1.71475,1.22844,0.0020998,0.0020998,0.0020998
401,12356.5,0.40884,0.66831,0.38352,0.93796,0.56391,0.37235,0.40347,0.34528,0.56536,0.37244,0.40348,0.3273,0.65202,1.60576,1.71568,1.22854,0.00208,0.00208,0.00208
402,12430.3,0.3992,0.66031,0.3801,0.93276,0.5647,0.37208,0.40308,0.34492,0.56586,0.37234,0.40318,0.32691,0.65209,1.60441,1.71678,1.22892,0.0020602,0.0020602,0.0020602
403,12504.1,0.40497,0.66925,0.36869,0.92873,0.56444,0.37192,0.40301,0.34481,0.56531,0.37229,0.4031,0.32698,0.65194,1.60545,1.71678,1.22897,0.0020404,0.0020404,0.0020404
404,12578.8,0.40335,0.66611,0.38437,0.93067,0.54157,0.37992,0.40272,0.34461,0.56014,0.3728,0.40288,0.32695,0.6518,1.60523,1.71837,1.22882,0.0020206,0.0020206,0.0020206
405,12653.1,0.40489,0.6747,0.37754,0.92973,0.54156,0.38067,0.40262,0.34458,0.56904,0.37288,0.40274,0.32677,0.65219,1.60394,1.71927,1.22965,0.0020008,0.0020008,0.0020008
406,12726.4,0.40928,0.6684,0.3742,0.9312,0.5422,0.38125,0.40262,0.34442,0.56852,0.37354,0.40271,0.32661,0.65259,1.60535,1.71968,1.2304,0.001981,0.001981,0.001981
407,12799.9,0.41064,0.67788,0.37695,0.93394,0.54229,0.38035,0.40269,0.34438,0.56927,0.37315,0.4028,0.32656,0.65264,1.60548,1.72041,1.23029,0.0019612,0.0019612,0.0019612
408,12873.8,0.40434,0.66559,0.37482,0.93014,0.54192,0.38021,0.40269,0.34443,0.57007,0.37286,0.40272,0.32661,0.65246,1.60549,1.72097,1.23018,0.0019414,0.0019414,0.0019414
409,12947.6,0.40035,0.65826,0.37952,0.93512,0.54306,0.37964,0.40265,0.34444,0.57109,0.37265,0.40259,0.32659,0.65241,1.60609,1.72157,1.23009,0.0019216,0.0019216,0.0019216
410,13021.5,0.4003,0.66568,0.36563,0.9319,0.5431,0.37979,0.40255,0.34443,0.57227,0.37104,0.40238,0.32641,0.65238,1.60756,1.7224,1.23013,0.0019018,0.0019018,0.0019018
411,13095,0.39387,0.65955,0.35773,0.9268,0.54327,0.38084,0.40276,0.34461,0.57303,0.37095,0.40278,0.32665,0.65285,1.60815,1.72347,1.23083,0.001882,0.001882,0.001882
412,13168.5,0.40306,0.66109,0.37453,0.92861,0.54243,0.38177,0.40266,0.34449,0.57261,0.371,0.40285,0.32671,0.65298,1.60948,1.72455,1.2312,0.0018622,0.0018622,0.0018622
413,13242.6,0.39025,0.65415,0.36186,0.92621,0.57352,0.37092,0.40288,0.34463,0.57325,0.37105,0.40292,0.32693,0.65332,1.60954,1.72623,1.23199,0.0018424,0.0018424,0.0018424
414,13316.2,0.40013,0.65567,0.37489,0.9328,0.57443,0.37066,0.40289,0.34466,0.57416,0.37082,0.40293,0.32699,0.65336,1.61065,1.72639,1.23216,0.0018226,0.0018226,0.0018226
415,13390.8,0.39831,0.65077,0.36304,0.92582,0.57557,0.37033,0.4027,0.34467,0.57537,0.37055,0.40276,0.32707,0.65358,1.61114,1.7275,1.23244,0.0018028,0.0018028,0.0018028
416,13464.3,0.39871,0.64306,0.36295,0.92823,0.57554,0.36989,0.40234,0.34434,0.57537,0.37015,0.40229,0.32692,0.65357,1.6121,1.72821,1.2326,0.001783,0.001783,0.001783
417,13537.5,0.40004,0.66212,0.36827,0.92565,0.57672,0.36974,0.40245,0.34455,0.57647,0.36994,0.40235,0.32695,0.65361,1.61299,1.72885,1.23301,0.0017632,0.0017632,0.0017632
418,13610.8,0.3935,0.65622,0.35686,0.92373,0.5771,0.36944,0.40246,0.34458,0.57689,0.36969,0.40235,0.32687,0.65366,1.613,1.7302,1.23323,0.0017434,0.0017434,0.0017434
419,13684,0.39972,0.66513,0.36298,0.92308,0.57729,0.36904,0.40254,0.34466,0.57713,0.36921,0.40242,0.32682,0.65371,1.61292,1.73182,1.23352,0.0017236,0.0017236,0.0017236
420,13758.6,0.39757,0.65016,0.36135,0.92717,0.57748,0.36887,0.40264,0.34462,0.57756,0.36919,0.40255,0.3269,0.65373,1.61215,1.73245,1.23385,0.0017038,0.0017038,0.0017038
421,13831.9,0.39446,0.65685,0.36661,0.92679,0.55374,0.37894,0.40281,0.34468,0.57904,0.36883,0.40267,0.32685,0.65372,1.61367,1.73291,1.23407,0.001684,0.001684,0.001684
422,13906.5,0.3958,0.65893,0.36138,0.92624,0.55407,0.37951,0.40269,0.34454,0.58083,0.36743,0.40255,0.32672,0.65372,1.61364,1.73426,1.23424,0.0016642,0.0016642,0.0016642
423,13979.9,0.3927,0.65003,0.36397,0.92728,0.55518,0.37874,0.40264,0.3444,0.57587,0.36958,0.40239,0.32668,0.65378,1.61323,1.73536,1.23433,0.0016444,0.0016444,0.0016444
424,14053.1,0.39439,0.64307,0.35051,0.92149,0.55744,0.3777,0.4027,0.34461,0.59405,0.36622,0.40255,0.32679,0.65381,1.61302,1.73646,1.23427,0.0016246,0.0016246,0.0016246
425,14126.9,0.3935,0.65064,0.35172,0.92011,0.55721,0.37716,0.40266,0.34453,0.57917,0.36905,0.40243,0.32662,0.65411,1.61401,1.73739,1.23478,0.0016048,0.0016048,0.0016048
426,14200.3,0.39357,0.64639,0.35895,0.92444,0.56137,0.37645,0.40232,0.3444,0.57478,0.37105,0.40236,0.32671,0.65399,1.61421,1.73771,1.2346,0.001585,0.001585,0.001585
427,14274.7,0.39911,0.65579,0.36478,0.9297,0.56434,0.3749,0.40237,0.34448,0.5774,0.37003,0.40223,0.3267,0.65416,1.61437,1.7384,1.23503,0.0015652,0.0015652,0.0015652
428,14348.3,0.39854,0.66327,0.35969,0.92682,0.55992,0.37624,0.40247,0.34451,0.58961,0.36867,0.40227,0.32671,0.65388,1.61402,1.73843,1.23465,0.0015454,0.0015454,0.0015454
429,14422.7,0.39625,0.64629,0.36019,0.92541,0.5598,0.37639,0.40262,0.34458,0.58943,0.36824,0.40241,0.3268,0.65391,1.61337,1.739,1.23447,0.0015256,0.0015256,0.0015256
430,14496.8,0.39584,0.64312,0.35194,0.92163,0.56062,0.37718,0.4025,0.34456,0.56451,0.37494,0.40224,0.32672,0.65409,1.61476,1.73963,1.23468,0.0015058,0.0015058,0.0015058
431,14570.3,0.39648,0.65532,0.36039,0.92057,0.55201,0.3809,0.40258,0.34463,0.55657,0.37772,0.40224,0.32686,0.65443,1.61569,1.73995,1.23513,0.001486,0.001486,0.001486
432,14643.7,0.39677,0.65647,0.35471,0.92457,0.55344,0.38015,0.40276,0.34462,0.55757,0.37805,0.40216,0.32675,0.65454,1.61651,1.74078,1.23518,0.0014662,0.0014662,0.0014662
433,14716.8,0.39055,0.65324,0.34903,0.91828,0.55783,0.38093,0.40296,0.34468,0.56037,0.3784,0.40233,0.32678,0.65482,1.6166,1.74086,1.23549,0.0014464,0.0014464,0.0014464
434,14790.6,0.39837,0.6529,0.35244,0.92605,0.55671,0.37892,0.40269,0.34447,0.57556,0.37471,0.40216,0.32663,0.65505,1.61735,1.74132,1.23581,0.0014266,0.0014266,0.0014266
435,14865.2,0.39239,0.6417,0.34619,0.92313,0.5566,0.38085,0.40264,0.34468,0.55722,0.37922,0.40206,0.32653,0.65514,1.61782,1.74195,1.236,0.0014068,0.0014068,0.0014068
436,14939.6,0.38161,0.64562,0.35046,0.9175,0.55354,0.37976,0.40228,0.34416,0.55364,0.37839,0.40174,0.32633,0.65525,1.61783,1.74244,1.23635,0.001387,0.001387,0.001387
437,15013,0.3893,0.64782,0.34559,0.92114,0.55443,0.37947,0.40193,0.34413,0.56485,0.37765,0.40165,0.32612,0.65506,1.6189,1.74276,1.23633,0.0013672,0.0013672,0.0013672
438,15086.5,0.39167,0.63923,0.35772,0.92973,0.56659,0.37817,0.40201,0.34389,0.56683,0.37715,0.40179,0.32619,0.65512,1.61898,1.74328,1.23649,0.0013474,0.0013474,0.0013474
439,15159.5,0.39195,0.64395,0.34796,0.91957,0.56803,0.3786,0.40168,0.34368,0.56822,0.37686,0.40167,0.326,0.65555,1.61952,1.74431,1.23715,0.0013276,0.0013276,0.0013276
440,15233.1,0.38863,0.64793,0.34794,0.91904,0.56869,0.37799,0.40169,0.34364,0.56872,0.37553,0.40137,0.32591,0.65533,1.61979,1.74414,1.23698,0.0013078,0.0013078,0.0013078
441,15306.4,0.38916,0.64458,0.34949,0.91924,0.56928,0.37728,0.4015,0.3435,0.56863,0.37621,0.40127,0.32582,0.6555,1.62016,1.74505,1.2373,0.001288,0.001288,0.001288
442,15380.6,0.3845,0.64078,0.34384,0.91859,0.56873,0.37751,0.40146,0.34348,0.56815,0.37695,0.40122,0.32579,0.65583,1.62054,1.74615,1.238,0.0012682,0.0012682,0.0012682
443,15455,0.38249,0.63066,0.34207,0.91889,0.56929,0.37709,0.40124,0.34336,0.56872,0.37651,0.40103,0.32572,0.6556,1.62116,1.74749,1.23796,0.0012484,0.0012484,0.0012484
444,15528.4,0.38864,0.64595,0.35448,0.92809,0.56717,0.3787,0.40134,0.34346,0.56936,0.37591,0.40127,0.32593,0.656,1.62208,1.74871,1.23852,0.0012286,0.0012286,0.0012286
445,15601.7,0.38747,0.63694,0.34475,0.92552,0.56668,0.37824,0.40132,0.34351,0.56885,0.37579,0.40124,0.3258,0.65611,1.62152,1.74989,1.2391,0.0012088,0.0012088,0.0012088
446,15674.5,0.38665,0.63798,0.34709,0.92451,0.57045,0.37587,0.401,0.34322,0.56881,0.37601,0.40093,0.32585,0.65584,1.62246,1.75125,1.23882,0.001189,0.001189,0.001189
447,15747.8,0.37919,0.63132,0.33791,0.92046,0.57033,0.37478,0.40111,0.34335,0.5684,0.37573,0.40104,0.32584,0.65605,1.62277,1.75261,1.2394,0.0011692,0.0011692,0.0011692
448,15821.5,0.38522,0.64264,0.34173,0.91918,0.57027,0.37488,0.40085,0.34307,0.56922,0.37443,0.40074,0.32566,0.65639,1.62304,1.75324,1.24013,0.0011494,0.0011494,0.0011494
449,15894.8,0.37801,0.63041,0.33768,0.92017,0.57094,0.37362,0.40103,0.34318,0.57016,0.37297,0.40093,0.32582,0.65653,1.62316,1.75413,1.2405,0.0011296,0.0011296,0.0011296
450,15970.5,0.3885,0.64746,0.33482,0.92248,0.57093,0.37402,0.4011,0.34329,0.57022,0.37342,0.40097,0.32582,0.65709,1.62353,1.75511,1.24155,0.0011098,0.0011098,0.0011098
451,16044.2,0.38482,0.63462,0.33673,0.91698,0.57068,0.37402,0.40105,0.34311,0.57112,0.37284,0.40073,0.32585,0.65699,1.62486,1.75679,1.24166,0.00109,0.00109,0.00109
452,16117.8,0.38407,0.6415,0.33514,0.92071,0.56844,0.3746,0.40104,0.34322,0.57292,0.3712,0.40064,0.32569,0.65731,1.62585,1.75827,1.24226,0.0010702,0.0010702,0.0010702
453,16191.1,0.38419,0.63793,0.33147,0.91776,0.56831,0.37436,0.40087,0.34307,0.56976,0.37268,0.40051,0.32557,0.65757,1.62686,1.75922,1.24278,0.0010504,0.0010504,0.0010504
454,16265,0.38598,0.6331,0.33415,0.91892,0.5671,0.37454,0.40062,0.34277,0.56846,0.37378,0.4003,0.32534,0.6576,1.62734,1.76068,1.24289,0.0010306,0.0010306,0.0010306
455,16338.7,0.38095,0.63749,0.32882,0.91276,0.5704,0.37213,0.40039,0.34254,0.57164,0.3714,0.40032,0.32525,0.65816,1.6277,1.76133,1.244,0.0010108,0.0010108,0.0010108
456,16412.1,0.37934,0.64305,0.33148,0.91413,0.56716,0.3742,0.40066,0.34277,0.57084,0.37103,0.40033,0.32538,0.6584,1.62894,1.76236,1.24435,0.000991,0.000991,0.000991
457,16487.9,0.37688,0.62415,0.32358,0.91345,0.55757,0.37891,0.40063,0.3427,0.55946,0.37647,0.40034,0.32529,0.65875,1.62952,1.76287,1.24486,0.0009712,0.0009712,0.0009712
458,16561.3,0.3806,0.62928,0.3317,0.91455,0.55612,0.37956,0.40037,0.34256,0.55576,0.37859,0.40011,0.32522,0.65892,1.62917,1.76391,1.24517,0.0009514,0.0009514,0.0009514
459,16635.4,0.38304,0.63676,0.33489,0.91549,0.55425,0.38029,0.40029,0.34237,0.55446,0.37917,0.40008,0.32519,0.65948,1.62991,1.76464,1.24617,0.0009316,0.0009316,0.0009316
460,16708.6,0.38312,0.63668,0.33557,0.91632,0.55437,0.37999,0.40008,0.34226,0.55469,0.37883,0.39992,0.32513,0.65964,1.62963,1.76593,1.24645,0.0009118,0.0009118,0.0009118
461,16782.1,0.37758,0.62511,0.33208,0.91418,0.55525,0.37981,0.40008,0.34206,0.55525,0.37871,0.39997,0.32511,0.65968,1.63008,1.76661,1.24684,0.000892,0.000892,0.000892
462,16856.1,0.37723,0.62294,0.32432,0.90849,0.5505,0.38191,0.39979,0.34184,0.55326,0.37981,0.39982,0.32508,0.65991,1.63122,1.76727,1.24717,0.0008722,0.0008722,0.0008722
463,16929.2,0.37009,0.60655,0.32173,0.91072,0.55196,0.38201,0.4,0.34195,0.55133,0.38119,0.3999,0.3251,0.66032,1.6323,1.76872,1.24793,0.0008524,0.0008524,0.0008524
464,17004.8,0.37725,0.62909,0.33665,0.91504,0.55222,0.38213,0.39996,0.34195,0.55138,0.38113,0.39984,0.32503,0.6605,1.63159,1.77035,1.24833,0.0008326,0.0008326,0.0008326
465,17078.1,0.3729,0.60955,0.32498,0.9155,0.55189,0.3824,0.39966,0.34158,0.55129,0.38156,0.3995,0.32478,0.66061,1.63232,1.77086,1.24853,0.0008128,0.0008128,0.0008128
466,17151.7,0.37089,0.61255,0.32669,0.90933,0.55291,0.38182,0.39955,0.34161,0.55208,0.38078,0.39959,0.32482,0.66092,1.63258,1.77218,1.24889,0.000793,0.000793,0.000793
467,17225.7,0.37235,0.61168,0.31967,0.91128,0.54791,0.38435,0.39936,0.34152,0.55442,0.37943,0.39944,0.32465,0.66088,1.63353,1.77307,1.24873,0.0007732,0.0007732,0.0007732
468,17299.2,0.37956,0.62202,0.32619,0.92014,0.55775,0.37804,0.39934,0.34156,0.56063,0.37394,0.39946,0.32449,0.6609,1.63386,1.77376,1.24924,0.0007534,0.0007534,0.0007534
469,17372.3,0.37792,0.61791,0.32765,0.9169,0.55668,0.37826,0.39919,0.34147,0.56464,0.37229,0.39942,0.3244,0.66101,1.63389,1.77512,1.24956,0.0007336,0.0007336,0.0007336
470,17446.2,0.37674,0.62868,0.31953,0.91306,0.5586,0.37674,0.39877,0.34133,0.56297,0.37277,0.39911,0.32414,0.66132,1.63522,1.77587,1.25006,0.0007138,0.0007138,0.0007138
471,17520.7,0.37536,0.62931,0.32222,0.91535,0.56078,0.37438,0.39888,0.34128,0.56746,0.37083,0.39917,0.3241,0.66162,1.63562,1.77707,1.25058,0.000694,0.000694,0.000694
472,17595.2,0.37551,0.6216,0.31423,0.90992,0.56159,0.3742,0.39883,0.34109,0.56388,0.37276,0.3991,0.32417,0.66178,1.63649,1.77745,1.25101,0.0006742,0.0006742,0.0006742
473,17668.4,0.37757,0.62368,0.32337,0.91315,0.56083,0.37467,0.39883,0.34107,0.56337,0.37306,0.39911,0.32411,0.66215,1.63717,1.77872,1.25169,0.0006544,0.0006544,0.0006544
474,17743.4,0.37613,0.6289,0.32742,0.9131,0.56167,0.37421,0.39854,0.34102,0.56381,0.37318,0.39898,0.32405,0.66229,1.63799,1.78007,1.25211,0.0006346,0.0006346,0.0006346
475,17816.7,0.37576,0.61828,0.31374,0.90998,0.56439,0.37276,0.39819,0.34075,0.56739,0.37121,0.39871,0.32375,0.66235,1.63977,1.78114,1.25252,0.0006148,0.0006148,0.0006148
476,17890,0.38125,0.62398,0.32446,0.91662,0.5632,0.37282,0.39827,0.34073,0.57,0.37007,0.39872,0.32384,0.66246,1.64124,1.78236,1.25307,0.000595,0.000595,0.000595
477,17963.6,0.37179,0.62088,0.32478,0.9114,0.56478,0.37202,0.39827,0.34062,0.56483,0.3717,0.39879,0.32381,0.66276,1.64188,1.78356,1.25372,0.0005752,0.0005752,0.0005752
478,18038.7,0.3689,0.62,0.31426,0.91076,0.5643,0.37252,0.3982,0.34061,0.56736,0.37135,0.39872,0.3238,0.66261,1.64218,1.78424,1.2535,0.0005554,0.0005554,0.0005554
479,18113.4,0.3742,0.61732,0.32135,0.9111,0.5648,0.37223,0.39799,0.34045,0.56571,0.37171,0.39855,0.32366,0.6629,1.64344,1.78581,1.25441,0.0005356,0.0005356,0.0005356
480,18187,0.37215,0.61245,0.30993,0.91158,0.56136,0.37377,0.39796,0.34035,0.56595,0.37169,0.39865,0.32362,0.66302,1.64323,1.78684,1.2548,0.0005158,0.0005158,0.0005158
481,18260.4,0.36616,0.61123,0.308,0.90616,0.56322,0.37325,0.3979,0.34031,0.5639,0.37243,0.39859,0.32364,0.66278,1.64423,1.78879,1.25448,0.000496,0.000496,0.000496
482,18334,0.37592,0.62691,0.31365,0.91149,0.56294,0.37297,0.3979,0.34039,0.56293,0.37258,0.39854,0.32361,0.66266,1.64545,1.78912,1.25475,0.0004762,0.0004762,0.0004762
483,18407.3,0.37131,0.614,0.30682,0.91106,0.55324,0.37311,0.39804,0.3405,0.56327,0.37247,0.39869,0.32362,0.66266,1.64709,1.79059,1.25494,0.0004564,0.0004564,0.0004564
484,18480.9,0.36851,0.61151,0.31206,0.90939,0.5525,0.37344,0.3977,0.34022,0.55353,0.37274,0.39836,0.32342,0.66316,1.64749,1.7913,1.25618,0.0004366,0.0004366,0.0004366
485,18556.6,0.36887,0.60076,0.31019,0.90906,0.55068,0.37411,0.39758,0.34017,0.55073,0.37378,0.39853,0.32364,0.66339,1.64957,1.79185,1.2568,0.0004168,0.0004168,0.0004168
486,18631.5,0.36686,0.61197,0.30943,0.90539,0.55032,0.37411,0.3975,0.34006,0.54983,0.37401,0.39826,0.32344,0.66388,1.64966,1.79307,1.25766,0.000397,0.000397,0.000397
487,18705.5,0.36525,0.60032,0.30447,0.90952,0.54818,0.37445,0.39743,0.33976,0.54748,0.37415,0.39785,0.32294,0.66409,1.65106,1.7938,1.25828,0.0003772,0.0003772,0.0003772
488,18779.4,0.36763,0.60274,0.30431,0.91182,0.54715,0.37602,0.3978,0.33989,0.54699,0.3756,0.39816,0.32305,0.66389,1.65123,1.79432,1.25834,0.0003574,0.0003574,0.0003574
489,18852.7,0.36305,0.60066,0.30332,0.90876,0.54677,0.3769,0.39752,0.33958,0.54754,0.37564,0.39788,0.32285,0.6638,1.65326,1.79514,1.25825,0.0003376,0.0003376,0.0003376
490,18926.3,0.37314,0.62237,0.31422,0.90936,0.5474,0.37649,0.39747,0.33954,0.5479,0.37525,0.39787,0.32266,0.66395,1.65501,1.79581,1.25875,0.0003178,0.0003178,0.0003178
491,18999.7,0.30109,0.56381,0.18612,0.87428,0.54845,0.37545,0.39717,0.33927,0.54776,0.37527,0.39766,0.32252,0.66366,1.65595,1.7963,1.25868,0.000298,0.000298,0.000298
492,19073.1,0.28946,0.54477,0.16711,0.86138,0.54779,0.37629,0.39729,0.33928,0.54829,0.37544,0.39788,0.32262,0.66387,1.65695,1.79663,1.25921,0.0002782,0.0002782,0.0002782
493,19145.4,0.29586,0.54388,0.17166,0.8662,0.54406,0.37788,0.39684,0.33888,0.54357,0.37745,0.39745,0.32229,0.66408,1.65769,1.79758,1.25982,0.0002584,0.0002584,0.0002584
494,19218.2,0.29624,0.55179,0.17093,0.86922,0.54268,0.37708,0.39638,0.33859,0.54227,0.37702,0.39699,0.32196,0.66412,1.65883,1.79882,1.26026,0.0002386,0.0002386,0.0002386
